-74.500000,-64.518893
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
B,18.625000
L,60
F,18.625000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
L,60
B,18.625000
R,60
F,37.250000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
B,18.625000
L,60
F,18.625000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
L,60
B,18.625000
R,60
B,37.250000
L,60
F,37.250000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
B,18.625000
L,60
F,18.625000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
L,60
B,18.625000
R,60
L,60
B,37.250000
R,60
F,74.500000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
B,18.625000
L,60
F,18.625000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
L,60
B,18.625000
R,60
F,37.250000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
B,18.625000
L,60
F,18.625000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
L,60
B,18.625000
R,60
B,37.250000
L,60
F,37.250000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
B,18.625000
L,60
F,18.625000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
L,60
B,18.625000
R,60
L,60
B,37.250000
R,60
B,74.500000
L,60
F,74.500000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
B,18.625000
L,60
F,18.625000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
L,60
B,18.625000
R,60
F,37.250000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
B,18.625000
L,60
F,18.625000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
L,60
B,18.625000
R,60
B,37.250000
L,60
F,37.250000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
B,18.625000
L,60
F,18.625000
R,60
F,18.625000
L,120
F,18.625000
L,120
F,18.625000
L,120
L,60
B,18.625000
R,60
L,60
B,37.250000
R,60
L,60
B,74.500000
R,60
